genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tmem98	-0.503608191193342	3.63803946026411	-4.22197460257039	0.000806067447002309	0.0658664063959758	-0.612056507998386
Slitrk2	0.275758491327712	5.98224804272315	4.07623903551662	0.00107542016479432	0.0658664063959758	-0.612310292625027
Dfnb31	-0.416001244727696	5.9475182179063	-4.07553799167412	0.00107691710250956	0.0658664063959758	-0.613189346896817
Uqcrc2	0.338306620188584	8.05110659521431	4.09415374080335	0.00103787839828144	0.0658664063959758	-0.615257762295575
RGD1566265	0.458952968956536	4.69822152120318	4.09013552113167	0.00104618096638301	0.0658664063959758	-0.619110805888861
Ppfia2	0.260837380811042	8.03138474836483	4.08964211019535	0.00104720512642882	0.0658664063959758	-0.623314088951534
Zfpm1	-0.394418807727207	4.44149308624698	-4.10202034012306	0.00102181823743804	0.0658664063959758	-0.625276225801679
Orc5	0.384680701195145	5.0339540291257	4.07220228319344	0.00108406899310164	0.0658664063959758	-0.62850909643538
Abhd8	-0.403638830442645	7.74128849928048	-4.08295819242072	0.00106117993522544	0.0658664063959758	-0.630134217557723
Keap1	-0.342722587592878	6.14123550405751	-4.06691566595705	0.00109550304262463	0.0658664063959758	-0.630868422138467
Pvrl2	-0.528530799999148	3.38685366532368	-4.2709788903621	0.000731893347501095	0.0658664063959758	-0.631462329462907
Zfp445	0.387822062782763	7.34375452277296	4.07786275330141	0.00107196118541457	0.0658664063959758	-0.631779822821422
44443	-0.345854653437192	7.3031872282471	-4.0768621701705	0.00107409136753708	0.0658664063959758	-0.632887617687222
Tiprl	0.380101489654335	5.53752799524462	4.06326949554805	0.00110346065787413	0.0658664063959758	-0.633821674337973
44444	-0.310466573070574	9.50073101989358	-4.09689475603409	0.00103225341645033	0.0658664063959758	-0.638733212623515
Taf9b	0.474019285061161	6.2831965291675	4.06185127993921	0.00110657174880181	0.0658664063959758	-0.641803847360226
Slc25a10	-0.488986834019635	4.87014948145933	-4.064341639384	0.00110111465172394	0.0658664063959758	-0.650531548535753
Rpl28	-0.355564060876425	7.23613758299256	-4.0627696219611	0.0011045561946758	0.0658664063959758	-0.657506022257041
Cltb	-0.333367973337498	6.58031714754854	-4.05498818780329	0.00112175387811234	0.0658664063959758	-0.659211997180602
Mpp6	0.377673575912469	6.61297047503816	4.05119339496697	0.00113023947183318	0.0658664063959758	-0.666655052959016
Gjc2	-0.498188153308578	5.41196161256374	-4.04389796587179	0.00114673712169788	0.0658664063959758	-0.668947591700922
Aplp1	-0.276876353335203	10.2324295380139	-4.08584742814653	0.00105511589871198	0.0658664063959758	-0.676323597309127
Tmem132a	-0.360844956766205	7.96747106148967	-4.06001080219036	0.00111062247651098	0.0658664063959758	-0.677129449146015
Jup	-0.334819760563888	6.21339649817003	-4.04000272997739	0.00115564595686314	0.0658664063959758	-0.680543716142316
Hcn2	-0.434041089729793	7.09857772295912	-4.04755775906354	0.00113843053169486	0.0658664063959758	-0.682622894630836
Impa1	0.265537577161971	6.2119937955366	4.0354589581113	0.00116612722104811	0.0658664063959758	-0.688783454527
Pigq	-0.345188188602273	6.51488833007676	-4.03636025589233	0.001164040496205	0.0658664063959758	-0.692031306515115
Faah	-0.29815041561384	5.65675832657443	-4.02769425486569	0.00118426298734534	0.0658664063959758	-0.69700870328149
Stard10	-0.455249525858013	4.59011052644724	-4.04880408616194	0.00113561577399833	0.0658664063959758	-0.697874008233082
Thoc2	0.519596742552586	7.00112434957585	4.03729154402678	0.00116188833224092	0.0658664063959758	-0.699387983417131
Ppapdc2	0.35324314292469	6.12133411125965	4.02641784276707	0.00118727164288556	0.0658664063959758	-0.703724322473974
Tceal8	0.53684519366503	5.15046868413199	4.02037011857104	0.00120163302934059	0.0658664063959758	-0.714921691419157
Zcrb1	0.456738050678075	4.22437103658134	4.06477960885912	0.00110015777427687	0.0658664063959758	-0.71752555006183
Cwf19l2	0.459734598360207	6.02647223295273	4.01207647693974	0.00122161590892978	0.0658664063959758	-0.72818206592123
Arpc2	0.231557500391879	8.03825432117596	4.03226535444826	0.00117355191847235	0.0658664063959758	-0.730202963482503
Prpf38b	0.309563001064843	5.80028646824657	4.00759140079733	0.00123256299243168	0.0658664063959758	-0.733825313754546
Ptk7	-0.488059644203722	4.30535863431565	-4.044051952174	0.00114638637930027	0.0658664063959758	-0.739098238366451
Mbnl2	0.351744571740367	8.29215973656323	4.02686147243378	0.0011862250731464	0.0658664063959758	-0.745250163257969
Gdi2	0.330060375239561	7.83990098684771	4.02066748036499	0.00120092277281442	0.0658664063959758	-0.747761330924311
Ofd1	0.485784754848425	4.42317554819945	4.02944462075311	0.00118014978795115	0.0658664063959758	-0.748219551123638
Rpl37	-0.323166101601868	7.2264088818224	-4.0126871817281	0.00122013298958646	0.0658664063959758	-0.749724271065935
Dcn	0.72383340411338	4.73063428413945	4.01210622587585	0.00122154362977017	0.0658664063959758	-0.750458291477226
Ube2v2	0.545933823209513	6.2772730246542	4.00045942383357	0.00125017666306334	0.0658664063959758	-0.75293096708152
Zdhhc2	0.366086687599818	5.45808389282157	3.99037252905679	0.00127552646701589	0.0658664063959758	-0.763186182051939
Rock2	0.42760677301534	9.1955100118715	4.02705877125632	0.00118575992608494	0.0658664063959758	-0.763391050004747
Tcea1	0.460749634389259	6.1662912886489	3.99282400580739	0.00126931782960511	0.0658664063959758	-0.765069906107979
Abce1	0.299676796236061	7.07456292454181	3.99926699736441	0.00125314647579948	0.0658664063959758	-0.771170292505873
Cbll1	0.416908701052366	5.72514606055723	3.98523330649228	0.00128864262137631	0.0658664063959758	-0.773182530727153
Ftl	-0.281218678098856	7.05041085229877	-3.99745627860358	0.00125766992254138	0.0658664063959758	-0.774025212740194
Prkci	0.283018192162811	7.09891689831773	3.9959113075361	0.00126154263042666	0.0658664063959758	-0.77790590222684
Ufm1	0.377605984171028	5.24229710397421	3.98091778816373	0.00129976251713658	0.0658664063959758	-0.781606582653858
Palm	-0.295205524704001	7.75506397764001	-3.99051649874779	0.00127516099496613	0.0658664063959758	-0.802124459265778
Pcbp4	-0.455376189671671	7.07527502895917	-3.9707728744257	0.00132628927466415	0.0658664063959758	-0.82359132947022
Eif4e	0.349624557916267	6.70046103919665	3.96607330355058	0.00133876366300785	0.0658664063959758	-0.824121400046321
Crbn	0.320129341115225	6.49162983351602	3.96282507168644	0.00134745535494486	0.0658664063959758	-0.825812442482813
Ap1b1	-0.209227830879692	7.62205335571333	-3.97335539315148	0.00131948472584104	0.0658664063959758	-0.831250252175314
Cic	-0.291646064495445	7.9246690571999	-3.97589650818098	0.0013128239334766	0.0658664063959758	-0.832899584741513
Ndst3	0.266983675746233	5.36071118677532	3.95045838237098	0.00138107495559323	0.0658664063959758	-0.834091410878479
Fis1	-0.320245165916582	6.18834174716029	-3.9529181534846	0.00137432062142014	0.0658664063959758	-0.838081581754229
Klk6	-0.598893071511039	4.08863772938393	-4.00157499379951	0.00124740475295911	0.0658664063959758	-0.843215739326825
Usp45	0.356876877768819	6.09554578321804	3.94784636867589	0.0013882842933443	0.0658664063959758	-0.845519455541131
Bicd1	0.33223106898416	6.70105501593802	3.95361035384007	0.0013724259576902	0.0658664063959758	-0.847012460474294
Bcap29	0.62979612020088	5.06878235860889	3.9412897580633	0.00140655002781585	0.0658664063959758	-0.854960464388899
Chm	0.517078886097428	5.83204272827304	3.93658910400371	0.00141979554941571	0.0658664063959758	-0.861525352565256
Ndufaf4	0.62341950419512	4.93632320952049	3.93613245088367	0.00142108904666931	0.0658664063959758	-0.868132134551752
Dd25	0.458928624955368	6.27150447085106	3.935549158213	0.00142274300034029	0.0658664063959758	-0.871006169653846
Eif3e	0.469913707635528	6.29210468885656	3.93450404637116	0.00142571135909401	0.0658664063959758	-0.873306807932872
Numbl	-0.438128055413263	6.48046289733221	-3.934963067937	0.00142440685750325	0.0658664063959758	-0.876416292606073
