genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Eid1	0.504723310869222	7.68520334216544	6.54028401541176	6.67684090318098e-06	0.000333229490947748	4.04261502930801
Ireb2	0.468371619743769	6.33204883092631	6.38674998531755	6.76164810792103e-06	0.00033331717303028	4.03803779752309
Ube2d3	0.432413176023841	7.57542501430352	6.40595586344214	6.51720863083972e-06	0.000329446314115019	4.03409187022131
Taf1d	0.606954021506659	5.40085245044594	6.37904150376775	6.86241238591754e-06	0.00033331717303028	4.03061470180508
Spcs2	0.361156441922371	6.31308682278829	6.38032277086534	6.84555654770321e-06	0.00033331717303028	4.0263442513703
Notch1	-0.381292136757551	7.1223232259527	-6.38525325700667	6.78109243680623e-06	0.00033331717303028	4.00960264484685
Sfr1	0.786250458553067	5.53231176042872	6.69416151898379	7.57510130015759e-06	0.000347535093777484	3.99870445806438
Ppp1r16b	-0.384540264473969	7.427338052643	-6.38345897073536	6.80447884250343e-06	0.00033331717303028	3.99605783113284
Zdhhc17	0.370238974031216	6.78605402653261	6.36297318404571	7.07749225101257e-06	0.000340721750845207	3.97925805638222
Ptpn4	0.55559736896928	8.14216346990822	6.67417988434434	7.42458510227936e-06	0.000347535093777484	3.97005843919257
Klf13	-0.568689274283457	4.73225711165214	-6.37213052041616	6.95407550644076e-06	0.000336268184489224	3.9679438573724
Spcs3	0.519196978449155	5.03417409296791	6.35282852648627	7.21687019944188e-06	0.00034288012126606	3.96570575616887
Ccdc104	0.40524845235438	6.80061510886052	6.35403061202311	7.20020713144053e-06	0.00034288012126606	3.9620121896837
Rpe	0.508559042097221	5.333847861911	6.33382688117774	7.48564343118767e-06	0.000347535093777484	3.94696080318902
Slitrk4	0.500462487639079	6.25385357964358	6.32982831253493	7.54351163598701e-06	0.000347535093777484	3.93414762327578
Epc2	0.440563380434913	6.19376394712376	6.32497085366998	7.61443421778494e-06	0.000347535093777484	3.92652826008053
Mmgt1	0.558221789697447	6.08603324620189	6.36849545222836	7.76326727320382e-06	0.000347535093777484	3.92212979033898
Rap2c	0.640177026043047	6.10696139542258	6.51063042201872	8.03503439878842e-06	0.000356821119423747	3.92107386773546
